AdjOE_diff,AdjDE_diff,EFG%_diff,EFGD%_diff,TOR_diff,TORD_diff,ORB_diff,DRB_diff,ADJ T_diff,WAB_diff,y,TeamA,TeamB
1.9809999999999945,3.8104999999999905,1.1000000000000014,1.6999999999999957,1.9000000000000021,-2.5,6.600000000000001,-0.3999999999999986,-4.833500000000001,-2.4544799999999998,0,San Diego St.,Tennessee
17.123000000000005,-4.791399999999996,3.3000000000000043,0.5,-3.0,-2.0,3.1000000000000014,-0.5,5.070799999999991,11.85059,1,Villanova,Robert Morris
-17.123000000000005,4.791399999999996,-3.3000000000000043,-0.5,3.0,2.0,-3.1000000000000014,0.5,-5.070799999999991,-11.85059,0,Robert Morris,Villanova
-6.5,-0.372799999999998,-4.100000000000001,-1.1000000000000014,2.8000000000000007,-1.2999999999999972,-0.10000000000000142,1.6000000000000014,-2.6766999999999967,-2.7861,1,Wake Forest,Texas
6.5,0.372799999999998,4.100000000000001,1.1000000000000014,-2.8000000000000007,1.2999999999999972,0.10000000000000142,-1.6000000000000014,2.6766999999999967,2.7861,0,Texas,Wake Forest
-2.3670000000000044,-1.78840000000001,-3.0999999999999943,-3.200000000000003,1.5999999999999996,0.0,5.699999999999999,-0.7999999999999972,9.1404,-0.5151399999999999,1,Washington,Marquette
2.3670000000000044,1.78840000000001,3.0999999999999943,3.200000000000003,-1.5999999999999996,0.0,-5.699999999999999,0.7999999999999972,-9.1404,0.5151399999999999,0,Marquette,Washington
5.608000000000004,-0.754400000000004,1.8999999999999986,-0.20000000000000284,-2.3000000000000007,-3.6000000000000014,-5.099999999999994,-5.799999999999997,1.0138999999999925,1.826641,1,California,Louisville
-5.608000000000004,0.754400000000004,-1.8999999999999986,0.20000000000000284,2.3000000000000007,3.6000000000000014,5.099999999999994,5.799999999999997,-1.0138999999999925,-1.826641,0,Louisville,California
9.791000000000011,12.912800000000004,7.399999999999999,5.100000000000001,1.8000000000000007,2.599999999999998,-0.29999999999999716,2.0,4.147800000000004,-3.41797,1,Cornell,Temple
-9.791000000000011,-12.912800000000004,-7.399999999999999,-5.100000000000001,-1.8000000000000007,-2.599999999999998,0.29999999999999716,-2.0,-4.147800000000004,3.41797,0,Temple,Cornell
29.9426,-9.078299999999999,5.700000000000003,-2.0999999999999943,-7.899999999999999,0.9000000000000021,5.300000000000004,4.9999999999999964,-0.5926999999999936,16.34255,1,Duke,Arkansas Pine Bluff
-29.9426,9.078299999999999,-5.700000000000003,2.0999999999999943,7.899999999999999,-0.9000000000000021,-5.300000000000004,-4.9999999999999964,0.5926999999999936,-16.34255,0,Arkansas Pine Bluff,Duke
-4.569999999999993,-3.386899999999997,-2.1000000000000014,-3.8000000000000043,4.800000000000001,1.9000000000000021,9.199999999999996,5.800000000000004,2.0805000000000007,-0.44348999999999994,1,Georgia Tech,Oklahoma St.
4.569999999999993,3.386899999999997,2.1000000000000014,3.8000000000000043,-4.800000000000001,-1.9000000000000021,-9.199999999999996,-5.800000000000004,-2.0805000000000007,0.44348999999999994,0,Oklahoma St.,Georgia Tech
7.904000000000011,7.6869000000000085,3.5,3.299999999999997,-5.699999999999999,-5.400000000000002,-6.100000000000001,-3.799999999999997,2.1899999999999977,-0.23339,1,Gonzaga,Florida St.
-7.904000000000011,-7.6869000000000085,-3.5,-3.299999999999997,5.699999999999999,5.400000000000002,6.100000000000001,3.799999999999997,-2.1899999999999977,0.23339,0,Florida St.,Gonzaga
5.7620000000000005,-6.233599999999996,3.6999999999999957,-6.200000000000003,3.9000000000000004,-1.8000000000000007,4.799999999999997,-1.7000000000000028,-2.362800000000007,9.55857,1,Maryland,Houston
-5.7620000000000005,6.233599999999996,-3.6999999999999957,6.200000000000003,-3.9000000000000004,1.8000000000000007,-4.799999999999997,1.7000000000000028,2.362800000000007,-9.55857,0,Houston,Maryland
2.3659999999999997,-11.795000000000002,-1.6000000000000014,-4.5,3.1999999999999993,0.3000000000000007,9.899999999999999,-5.800000000000004,-4.903099999999995,5.6946200000000005,1,Michigan St.,New Mexico St.
-2.3659999999999997,11.795000000000002,1.6000000000000014,4.5,-3.1999999999999993,-0.3000000000000007,-9.899999999999999,5.800000000000004,4.903099999999995,-5.6946200000000005,0,New Mexico St.,Michigan St.
0.7259999999999991,0.745599999999996,-1.0,-0.5,-3.599999999999998,2.5,-1.7999999999999972,4.600000000000001,1.1363999999999947,0.09741,1,Missouri,Clemson
-0.7259999999999991,-0.745599999999996,1.0,0.5,3.599999999999998,-2.5,1.7999999999999972,-4.600000000000001,-1.1363999999999947,-0.09741,0,Clemson,Missouri
17.376999999999995,-4.619500000000002,5.399999999999999,-0.8999999999999986,-5.100000000000001,-0.1999999999999993,1.8999999999999986,-3.1000000000000014,-1.38839999999999,9.62687,1,Ohio St.,UC Santa Barbara
-17.376999999999995,4.619500000000002,-5.399999999999999,0.8999999999999986,5.100000000000001,0.1999999999999993,-1.8999999999999986,3.1000000000000014,1.38839999999999,-9.62687,0,UC Santa Barbara,Ohio St.
4.39500000000001,-10.749400000000009,0.6000000000000014,-5.699999999999996,-0.3000000000000007,-1.5,0.10000000000000142,0.0,-7.915800000000004,4.624480999999999,1,Pittsburgh,Oakland
-4.39500000000001,10.749400000000009,-0.6000000000000014,5.699999999999996,0.3000000000000007,1.5,-0.10000000000000142,0.0,7.915800000000004,-4.624480999999999,0,Oakland,Pittsburgh
0.5109999999999957,-8.897300000000001,-0.19999999999999574,-3.200000000000003,-1.0999999999999979,1.7999999999999972,-6.100000000000001,2.3000000000000007,-3.2872999999999877,5.44613,1,Purdue,Siena
-0.5109999999999957,8.897300000000001,0.19999999999999574,3.200000000000003,1.0999999999999979,-1.7999999999999972,6.100000000000001,-2.3000000000000007,3.2872999999999877,-5.44613,0,Siena,Purdue
15.028000000000006,-9.869299999999996,9.399999999999999,0.8999999999999986,0.8999999999999986,1.8000000000000007,0.8000000000000043,0.6999999999999957,3.0834999999999866,12.41324,1,Syracuse,Vermont
-15.028000000000006,9.869299999999996,-9.399999999999999,-0.8999999999999986,-0.8999999999999986,-1.8000000000000007,-0.8000000000000043,-0.6999999999999957,-3.0834999999999866,-12.41324,0,Vermont,Syracuse
-3.978999999999999,-5.021000000000001,-5.5,0.6000000000000014,2.099999999999998,3.0,0.10000000000000142,2.6999999999999993,4.304600000000001,4.535374,1,Texas A&M,Utah St.
3.978999999999999,5.021000000000001,5.5,-0.6000000000000014,-2.099999999999998,-3.0,-0.10000000000000142,-2.6999999999999993,-4.304600000000001,-4.535374,0,Utah St.,Texas A&M
12.891999999999996,-11.414899999999989,1.3999999999999986,0.3999999999999986,-0.6999999999999993,0.40000000000000213,2.299999999999997,-2.6000000000000014,-6.489999999999995,11.772689999999999,1,West Virginia,Morgan St.
-12.891999999999996,11.414899999999989,-1.3999999999999986,-0.3999999999999986,0.6999999999999993,-0.40000000000000213,-2.299999999999997,2.6000000000000014,6.489999999999995,-11.772689999999999,0,Morgan St.,West Virginia
11.308000000000007,-2.960499999999996,2.299999999999997,0.29999999999999716,-3.8000000000000007,-1.4000000000000021,-3.400000000000002,-2.8000000000000007,-4.170100000000005,5.5352,1,Wisconsin,Wofford
-11.308000000000007,2.960499999999996,-2.299999999999997,-0.29999999999999716,3.8000000000000007,1.4000000000000021,3.400000000000002,2.8000000000000007,4.170100000000005,-5.5352,0,Wofford,Wisconsin
2.149000000000001,1.0956000000000046,-0.8999999999999986,-0.8999999999999986,-1.0,-3.5,1.8000000000000043,-2.6000000000000014,2.6947999999999865,3.2403980000000003,1,Xavier,Minnesota
-2.149000000000001,-1.0956000000000046,0.8999999999999986,0.8999999999999986,1.0,3.5,-1.8000000000000043,2.6000000000000014,-2.6947999999999865,-3.2403980000000003,0,Minnesota,Xavier
12.325000000000003,3.941500000000005,5.600000000000001,-1.0,0.1999999999999993,-4.599999999999998,-4.199999999999996,3.0000000000000036,1.9987999999999957,4.788936,1,Baylor,Old Dominion
-12.325000000000003,-3.941500000000005,-5.600000000000001,1.0,-0.1999999999999993,4.599999999999998,4.199999999999996,-3.0000000000000036,-1.9987999999999957,-4.788936,0,Old Dominion,Baylor
2.195999999999998,-6.087500000000006,-4.200000000000003,2.6000000000000014,-2.8000000000000007,-2.1999999999999993,-8.800000000000004,-5.399999999999999,-2.5895999999999972,4.414243,1,Butler,Murray St.
-2.195999999999998,6.087500000000006,4.200000000000003,-2.6000000000000014,2.8000000000000007,2.1999999999999993,8.800000000000004,5.399999999999999,2.5895999999999972,-4.414243,0,Murray St.,Butler
