Season,TeamA,TeamB,Predicted_Winner,Prob_Team_A_Wins,Prob_Team_B_Wins,AdjOE_diff,AdjDE_diff,EFG%_diff,EFGD%_diff,TOR_diff,TORD_diff,ORB_diff,DRB_diff,ADJ T_diff,WAB_diff
2026,Cal Baptist,Houston,Houston,0.016403619643771877,0.9835963803562281,-17.843999999999994,7.919700000000006,-3.5,-0.20000000000000284,5.100000000000001,-3.8999999999999986,1.8999999999999986,-3.6999999999999993,2.6060000000000016,-11.29823
2026,Cal Baptist,Idaho,Cal Baptist,0.5744363856985165,0.4255636143014835,-1.3329999999999984,-5.864000000000004,-3.299999999999997,-3.8999999999999986,3.1000000000000014,1.9000000000000021,8.899999999999999,3.0,-1.492999999999995,6.562270000000001
2026,Cal Baptist,LIU,Cal Baptist,0.8876513095844447,0.11234869041555529,3.850999999999999,-9.469999999999999,-4.699999999999996,-3.3999999999999986,-0.8999999999999986,-1.7999999999999972,3.5,-5.400000000000002,-1.8977000000000004,3.47684
2026,Cal Baptist,Villanova,Villanova,0.10601828478650022,0.8939817152134998,-12.102999999999994,-0.2330000000000041,-5.100000000000001,-4.899999999999999,3.0000000000000018,-1.5999999999999979,5.399999999999999,-4.5,0.984800000000007,-6.24364
2026,Cal Baptist,Utah St.,Utah St.,0.1152556240922763,0.8847443759077237,-15.531999999999996,-1.7809999999999917,-8.0,-3.200000000000003,2.700000000000001,-3.5,4.699999999999996,-5.0000000000000036,-1.6225000000000023,-6.29354
2026,Cal Baptist,Wisconsin,Wisconsin,0.052765723703408575,0.9472342762965914,-19.689999999999998,-1.3349999999999937,-5.899999999999999,-4.899999999999999,5.300000000000001,2.700000000000001,8.399999999999999,-1.0,-2.7627999999999986,-7.67798
2026,Cal Baptist,High Point,Cal Baptist,0.512698044091222,0.487301955908778,-8.197999999999993,-7.197000000000003,-6.100000000000001,-3.700000000000003,5.100000000000001,-4.799999999999997,5.699999999999996,-4.5,-3.957899999999995,-0.86842
2026,Cal Baptist,Hawaii,Cal Baptist,0.6518006994466344,0.34819930055336556,0.6239999999999952,-1.5289999999999964,-3.3999999999999986,0.0,-0.7999999999999972,0.20000000000000284,6.399999999999999,2.1999999999999993,-3.649799999999999,1.43609
2026,Cal Baptist,Texas,Texas,0.1561686582525356,0.8438313417474644,-16.534000000000006,-6.0859999999999985,-5.600000000000001,-4.800000000000004,2.8000000000000007,3.700000000000001,2.0999999999999943,0.3000000000000007,-1.1674999999999898,-2.090649
2026,Cal Baptist,Gonzaga,Gonzaga,0.08602753874227863,0.9139724612577214,-12.816000000000003,6.292900000000003,-7.699999999999996,0.19999999999999574,4.400000000000002,-3.3999999999999986,3.0,1.3000000000000007,-3.001199999999997,-9.66722
2026,Cal Baptist,Kennesaw St.,Cal Baptist,0.6479840820038282,0.3520159179961718,-3.3130000000000024,-9.200999999999993,-2.1000000000000014,-2.1000000000000014,1.4000000000000021,1.0,2.299999999999997,-4.100000000000001,-5.335499999999996,5.67769
2026,Cal Baptist,Miami FL,Miami FL,0.1655984015927432,0.8344015984072568,-13.593999999999994,-1.1400000000000006,-7.0,-5.300000000000004,1.9000000000000021,-1.2999999999999972,0.7999999999999972,0.8999999999999986,-1.9984999999999928,-6.15013
2026,Cal Baptist,Missouri,Missouri,0.13450741400736474,0.8654925859926352,-12.451999999999998,-2.7390000000000043,-6.699999999999996,-5.0,0.10000000000000142,0.5,2.299999999999997,-4.199999999999999,-0.4484999999999957,-3.45408
2026,Cal Baptist,Purdue,Purdue,0.0221868027769313,0.9778131972230687,-25.818000000000012,0.05500000000000682,-9.0,-5.899999999999999,4.600000000000001,1.5000000000000018,1.5,0.8000000000000007,1.494799999999998,-11.490310000000001
2026,Cal Baptist,Queens,Cal Baptist,0.7718084552023085,0.22819154479769155,-7.185000000000002,-16.802999999999997,-8.0,-7.600000000000001,3.3000000000000007,2.1000000000000014,7.399999999999999,-5.800000000000001,-3.570999999999998,4.66586
2026,Cal Baptist,Michigan,Michigan,0.021708716927888606,0.9782912830721114,-20.156999999999996,9.268900000000002,-9.5,1.6999999999999957,1.4000000000000021,1.6000000000000014,2.3999999999999986,-0.5,-5.284700000000001,-16.29631
2026,Cal Baptist,Howard,Cal Baptist,0.8188811817523467,0.1811188182476533,4.013000000000005,-5.923000000000002,-2.0,-1.0,-1.6999999999999993,-4.199999999999999,1.1999999999999957,-4.800000000000001,-3.1166999999999945,4.56935
2026,Cal Baptist,Georgia,Georgia,0.1123075592365546,0.8876924407634454,-16.858999999999995,-4.456000000000003,-6.0,-3.700000000000003,3.8000000000000007,-1.2999999999999972,2.5999999999999943,-7.699999999999999,-6.094699999999989,-4.90248
2026,Cal Baptist,Saint Louis,Saint Louis,0.29593739739767994,0.70406260260232,-12.013999999999996,-1.941999999999993,-11.100000000000001,1.6000000000000014,0.7000000000000028,1.0,6.699999999999996,0.1999999999999993,-5.082700000000003,-4.17252
2026,Cal Baptist,Texas Tech,Texas Tech,0.03075931379003969,0.9692406862099603,-18.810000000000002,1.4972999999999956,-7.600000000000001,-3.0,2.200000000000001,2.400000000000002,4.5,-2.900000000000002,-0.47699999999998965,-7.3577699999999995
2026,Cal Baptist,Hofstra,Hofstra,0.3687251388762774,0.6312748611237227,-5.676000000000002,-4.584999999999994,-2.8999999999999986,0.5,2.0,2.1000000000000014,2.8999999999999986,-3.3000000000000007,1.2173999999999978,2.36754
2026,Cal Baptist,Tennessee,Tennessee,0.04234018801994493,0.9576598119800551,-13.998000000000005,4.792600000000007,-3.0,-1.3000000000000043,1.0,0.8000000000000007,-7.300000000000004,-0.6999999999999993,0.7064000000000021,-6.41738
2026,Cal Baptist,Miami OH,Cal Baptist,0.598295329669154,0.401704670330846,-9.185000000000002,-7.283000000000001,-10.600000000000001,-4.399999999999999,3.6000000000000014,-0.3999999999999986,12.499999999999996,-0.9000000000000021,-4.010499999999993,-4.75596
2026,Cal Baptist,Virginia,Virginia,0.06123679038585382,0.9387632096141462,-14.763000000000005,4.4702000000000055,-6.0,1.1000000000000014,2.1000000000000014,1.5000000000000018,-0.10000000000000142,-2.0,0.35360000000000014,-10.06428
2026,Cal Baptist,Wright St.,Cal Baptist,0.544349732879302,0.455650267120698,-4.867999999999995,-8.712000000000003,-5.799999999999997,-5.700000000000003,1.8000000000000007,0.6000000000000014,4.599999999999994,-2.0,-1.0456999999999965,4.26714
2026,Cal Baptist,Kentucky,Kentucky,0.10697164690692487,0.8930283530930752,-12.417000000000002,0.33389999999999986,-4.5,-2.3999999999999986,3.1000000000000014,1.3000000000000007,4.0,-2.900000000000002,-2.3880999999999943,-5.5941399999999994
2026,Cal Baptist,Santa Clara,Santa Clara,0.08731841525594627,0.9126815847440537,-17.512,-3.4399999999999977,-6.0,-5.399999999999999,2.5000000000000018,-3.0,1.0999999999999943,-5.099999999999998,-3.3262,-4.44278
2026,Cal Baptist,Iowa St.,Iowa St.,0.024211368241567836,0.9757886317584321,-16.269000000000005,7.686999999999998,-7.899999999999999,-3.1000000000000014,3.0000000000000018,-5.299999999999997,2.5,-0.9000000000000021,-1.0304999999999893,-9.693570000000001
2026,Cal Baptist,Tennessee St.,Cal Baptist,0.8868091091312,0.11319089086879996,-0.2990000000000066,-11.548999999999992,-1.5,-4.800000000000004,1.6000000000000014,-2.8999999999999986,2.8999999999999986,-2.6999999999999993,-4.205399999999997,3.35436
2026,Louisville,Siena,Louisville,0.9811265836111368,0.018873416388863196,16.829000000000008,-10.740100000000012,5.799999999999997,0.19999999999999574,0.3999999999999986,-0.40000000000000213,1.0,-2.1000000000000014,5.0819000000000045,11.77692
2026,Louisville,Ohio St.,Ohio St.,0.4888821121761886,0.5111178878238114,-1.1759999999999877,-3.4181000000000097,-0.10000000000000142,-1.5,0.9999999999999982,0.8999999999999986,2.099999999999998,-3.1000000000000014,3.5507999999999953,1.10797
2026,Louisville,TCU,Louisville,0.8105843916248017,0.18941560837519833,9.182000000000002,-1.4735000000000014,5.5,-2.200000000000003,0.8999999999999986,-3.0,-1.5,-2.3000000000000007,2.1327,1.62473
2026,Louisville,St. John's,St. John's,0.4987686210871783,0.5012313789128218,4.231000000000009,4.075699999999998,5.399999999999999,1.3999999999999986,1.6999999999999993,-2.6999999999999993,-3.0,-3.3000000000000007,0.10849999999999227,-3.26335
2026,Louisville,Northern Iowa,Louisville,0.8187328858107844,0.1812671141892156,14.26400000000001,-0.39980000000001326,2.1999999999999957,1.5999999999999943,1.799999999999999,-1.4000000000000021,10.899999999999999,0.5999999999999979,7.525399999999998,9.27617
2026,Louisville,South Florida,Louisville,0.7860380912034133,0.21396190879658672,7.259,-3.2131000000000114,5.5,0.3999999999999986,1.1999999999999993,-2.1000000000000014,-5.300000000000004,-4.900000000000002,-1.6891999999999996,4.254488
2026,Louisville,Michigan St.,Louisville,0.5738745576876145,0.42612544231238547,1.115000000000009,1.983399999999989,2.799999999999997,0.19999999999999574,-0.7000000000000028,1.8999999999999986,-5.600000000000001,4.299999999999997,3.731499999999997,-3.44613
2026,Louisville,North Dakota St.,Louisville,0.9606551913039876,0.03934480869601242,12.608000000000004,-7.857100000000003,3.0,-2.700000000000003,0.7999999999999989,-2.0,-0.7000000000000028,1.1999999999999993,3.355400000000003,7.35285
2026,Louisville,UCLA,Louisville,0.5026852193649918,0.4973147806350082,-0.5219999999999914,-3.6151000000000124,2.5,-1.6000000000000014,2.9999999999999982,-1.4000000000000021,1.7999999999999972,-5.5,5.024599999999992,0.3837099999999998
2026,Louisville,UCF,Louisville,0.8621761615826157,0.13782383841738433,4.036000000000001,-7.521100000000004,3.6000000000000014,-3.6000000000000014,0.6999999999999993,0.8999999999999986,-1.5,-1.6000000000000014,0.5961999999999961,1.8782199999999998
2026,Louisville,Prairie View A&M,Louisville,0.9900670720335525,0.009932927966447513,22.580000000000013,-13.191100000000006,8.5,-1.6000000000000014,0.3999999999999986,-2.400000000000002,5.799999999999997,-7.899999999999999,-1.1567000000000007,16.55708
2026,Louisville,Vanderbilt,Vanderbilt,0.4080991474785215,0.5919008525214785,-3.4399999999999977,-1.1909000000000134,1.1000000000000014,0.0,3.099999999999998,-1.1999999999999993,1.6999999999999993,-4.700000000000003,0.7304999999999922,-3.30159
2026,Louisville,McNeese St.,Louisville,0.88586460701748,0.11413539298251996,10.878,-3.9581000000000017,5.399999999999999,-0.10000000000000142,2.099999999999998,-7.900000000000002,-2.1000000000000014,-8.100000000000001,3.5762,3.29595
2026,Louisville,Nebraska,Louisville,0.6015655218166235,0.3984344781833765,6.827000000000012,4.673599999999993,1.0,1.0,1.9999999999999982,-2.5,6.599999999999998,-0.8000000000000007,2.8914000000000044,-3.4576900000000004
2026,Louisville,Troy,Louisville,0.9623070870208534,0.037692912979146564,13.350000000000009,-10.849100000000007,4.5,-1.3000000000000043,-0.6000000000000014,-0.1999999999999993,-1.8999999999999986,-4.700000000000003,4.6281999999999925,10.14936
2026,Louisville,North Carolina,Louisville,0.6643474565034524,0.3356525434965476,2.6210000000000093,-1.8371000000000066,1.7999999999999972,0.5999999999999943,2.3999999999999986,3.0999999999999996,1.5,-1.2000000000000028,1.726699999999994,-0.9233000000000002
2026,Louisville,VCU,Louisville,0.8132931407118885,0.18670685928811148,4.75,-4.873100000000008,2.299999999999997,-0.10000000000000142,1.1999999999999993,-0.5,0.6000000000000014,-3.0,1.0313000000000017,2.28695
2026,Louisville,Penn,Louisville,0.9580216106575038,0.0419783893424962,17.476,-7.224100000000007,6.100000000000001,-2.9000000000000057,0.9999999999999982,-1.1000000000000014,2.599999999999998,-3.6000000000000014,0.6880000000000024,10.00469
2026,Louisville,Saint Mary's,Louisville,0.7112445707176991,0.2887554292823009,4.669000000000011,0.6217999999999932,3.5,2.0999999999999943,0.0,1.5,-4.700000000000003,3.099999999999998,4.410200000000003,-0.010259999999999714
2026,Louisville,Texas A&M,Louisville,0.6628002237542312,0.3371997762457688,4.176000000000002,-3.2601000000000084,2.1999999999999957,-2.0,1.799999999999999,-1.6000000000000014,0.6000000000000014,-5.600000000000001,-1.303600000000003,2.4035
2026,Louisville,Villanova,Louisville,0.6598326125233027,0.3401673874766973,4.437000000000012,-2.3741000000000128,2.6999999999999957,-2.5,1.299999999999999,-2.0,0.5,-4.800000000000001,4.765900000000002,0.0561499999999997
2026,Louisville,Utah St.,Louisville,0.6805881109144469,0.31941188908555307,1.0080000000000098,-3.9221000000000004,-0.20000000000000284,-0.8000000000000043,0.9999999999999982,-3.900000000000002,-0.20000000000000284,-5.300000000000004,2.1585999999999927,0.006249999999999645
2026,Louisville,Wisconsin,Wisconsin,0.4767511454886299,0.52324885451137,-3.1499999999999915,-3.4761000000000024,1.8999999999999986,-2.5,3.599999999999998,2.299999999999999,3.5,-1.3000000000000007,1.0182999999999964,-1.37819
2026,Louisville,Texas,Louisville,0.7516825341773143,0.24831746582268566,0.006000000000000227,-8.227100000000007,2.1999999999999957,-2.4000000000000057,1.0999999999999979,3.299999999999999,-2.8000000000000043,0.0,2.6136000000000053,4.209141
2026,Louisville,Miami FL,Louisville,0.7644931181466237,0.23550688185337632,2.946000000000012,-3.2811000000000092,0.7999999999999972,-2.9000000000000057,0.1999999999999993,-1.6999999999999993,-4.100000000000001,0.5999999999999979,1.7826000000000022,0.1496599999999999
2026,Louisville,Missouri,Louisville,0.7176718997301754,0.2823281002698246,4.088000000000008,-4.880100000000013,1.1000000000000014,-2.6000000000000014,-1.6000000000000014,0.09999999999999787,-2.6000000000000014,-4.5,3.3325999999999993,2.84571
2026,Louisville,Purdue,Purdue,0.2706753401780529,0.7293246598219472,-9.278000000000006,-2.086100000000002,-1.2000000000000028,-3.5,2.8999999999999986,1.0999999999999996,-3.3999999999999986,0.5,5.275899999999993,-5.19052
2026,Louisville,Queens,Louisville,0.9822449918970168,0.01775500810298325,9.355000000000004,-18.944100000000006,-0.20000000000000284,-5.200000000000003,1.5999999999999979,1.6999999999999993,2.5,-6.100000000000001,0.21009999999999707,10.96565
2026,Louisville,Michigan,Michigan,0.26630102991989685,0.7336989700801031,-3.6169999999999902,7.1277999999999935,-1.7000000000000028,4.099999999999994,-0.3000000000000007,1.1999999999999993,-2.5,-0.8000000000000007,-1.5036000000000058,-9.99652
2026,Louisville,Saint Louis,Louisville,0.8730171073859648,0.12698289261403517,4.5260000000000105,-4.083100000000002,-3.3000000000000043,4.0,-1.0,0.5999999999999979,1.7999999999999972,-0.10000000000000142,-1.3016000000000076,2.12727
2026,Louisville,Texas Tech,Texas Tech,0.3417066542056434,0.6582933457943566,-2.269999999999996,-0.643800000000013,0.19999999999999574,-0.6000000000000014,0.4999999999999982,2.0,-0.3999999999999986,-3.200000000000003,3.3041000000000054,-1.0579799999999997
2026,Louisville,Tennessee,Tennessee,0.41966864363364964,0.5803313563663504,2.5420000000000016,2.6514999999999986,4.799999999999997,1.0999999999999943,-0.7000000000000028,0.3999999999999986,-12.200000000000003,-1.0,4.487499999999997,-0.11758999999999986
2026,Louisville,Miami OH,Louisville,0.9605696036005648,0.03943039639943524,7.355000000000004,-9.42410000000001,-2.8000000000000043,-2.0,1.8999999999999986,-0.8000000000000007,7.599999999999998,-1.2000000000000028,-0.22939999999999827,1.5438299999999998
2026,Louisville,Virginia,Louisville,0.5161960824334877,0.4838039175665123,1.777000000000001,2.329099999999997,1.7999999999999972,3.5,0.3999999999999986,1.0999999999999996,-5.0,-2.3000000000000007,4.134699999999995,-3.7644900000000003
2026,Louisville,Wright St.,Louisville,0.9513156589961959,0.048684341003804144,11.672000000000011,-10.853100000000012,2.0,-3.3000000000000043,0.09999999999999787,0.1999999999999993,-0.30000000000000426,-2.3000000000000007,2.7353999999999985,10.56693
2026,Louisville,Santa Clara,Louisville,0.6101151897991199,0.38988481020088006,-0.9719999999999942,-5.581100000000006,1.7999999999999972,-3.0,0.7999999999999989,-3.400000000000002,-3.8000000000000043,-5.399999999999999,0.454899999999995,1.8570099999999998
2026,Louisville,Tennessee St.,Louisville,0.9922568712109212,0.00774312878907879,16.241,-13.690100000000001,6.299999999999997,-2.4000000000000057,-0.10000000000000142,-3.3000000000000007,-2.0,-3.0,-0.42430000000000234,9.65415
2026,South Florida,TCU,South Florida,0.5380772881230711,0.4619227118769289,1.9230000000000018,1.73960000000001,0.0,-2.6000000000000014,-0.3000000000000007,-0.8999999999999986,3.8000000000000043,2.6000000000000014,3.8218999999999994,-2.629758
2026,South Florida,St. John's,St. John's,0.2131346901431198,0.7868653098568802,-3.0279999999999916,7.288800000000009,-0.10000000000000142,1.0,0.5,-0.5999999999999979,2.3000000000000043,1.6000000000000014,1.7976999999999919,-7.517838
2026,South Florida,UCLA,UCLA,0.21577390029085694,0.784226099709143,-7.780999999999992,-0.402000000000001,-3.0,-2.0,1.799999999999999,0.6999999999999993,7.100000000000001,-0.5999999999999979,6.713799999999992,-3.870778
2026,South Florida,UCF,South Florida,0.630013802418361,0.369986197581639,-3.222999999999999,-4.307999999999993,-1.8999999999999986,-4.0,-0.5,3.0,3.8000000000000043,3.3000000000000007,2.2853999999999957,-2.376268
2026,South Florida,Vanderbilt,Vanderbilt,0.15801978906991881,0.8419802109300811,-10.698999999999998,2.022199999999998,-4.399999999999999,-0.3999999999999986,1.8999999999999986,0.9000000000000021,7.0000000000000036,0.1999999999999993,2.4196999999999917,-7.556078
2026,South Florida,Troy,South Florida,0.8742042269413969,0.12579577305860312,6.091000000000008,-7.635999999999996,-1.0,-1.7000000000000028,-1.8000000000000007,1.9000000000000021,3.4000000000000057,0.1999999999999993,6.317399999999992,5.8948719999999994
2026,South Florida,VCU,South Florida,0.542483462952096,0.45751653704790396,-2.5090000000000003,-1.6599999999999966,-3.200000000000003,-0.5,0.0,1.6000000000000014,5.900000000000006,1.9000000000000021,2.7205000000000013,-1.967538
2026,South Florida,Texas A&M,Texas A&M,0.34855221746577064,0.6514477825342293,-3.0829999999999984,-0.046999999999997044,-3.3000000000000043,-2.3999999999999986,0.5999999999999996,0.5,5.900000000000006,-0.6999999999999993,0.3855999999999966,-1.8509879999999999
2026,South Florida,Villanova,Villanova,0.34554976484304334,0.6544502351569567,-2.8219999999999885,0.8389999999999986,-2.8000000000000043,-2.8999999999999986,0.09999999999999964,0.10000000000000142,5.800000000000004,0.10000000000000142,6.455100000000002,-4.198338000000001
2026,South Florida,Utah St.,Utah St.,0.367087622520459,0.632912377479541,-6.250999999999991,-0.708999999999989,-5.700000000000003,-1.2000000000000028,-0.20000000000000107,-1.8000000000000007,5.100000000000001,-0.40000000000000213,3.8477999999999923,-4.248238000000001
2026,South Florida,Wisconsin,Wisconsin,0.1987269863051881,0.8012730136948119,-10.408999999999992,-0.262999999999991,-3.6000000000000014,-2.8999999999999986,2.3999999999999986,4.4,8.800000000000004,3.6000000000000014,2.707499999999996,-5.632678
2026,South Florida,Texas,Texas,0.45175030922907994,0.54824969077092,-7.253,-5.013999999999996,-3.3000000000000043,-2.8000000000000043,-0.10000000000000142,5.4,2.5,4.900000000000002,4.302800000000005,-0.045347
2026,South Florida,Texas Tech,Texas Tech,0.12380235944759108,0.8761976405524089,-9.528999999999996,2.5692999999999984,-5.300000000000004,-1.0,-0.7000000000000011,4.100000000000001,4.900000000000006,1.6999999999999993,4.993300000000005,-5.312468
2026,South Florida,Tennessee,Tennessee,0.16446959220979515,0.8355304077902048,-4.716999999999999,5.86460000000001,-0.7000000000000028,0.6999999999999957,-1.9000000000000021,2.5,-6.899999999999999,3.900000000000002,6.176699999999997,-4.372078
2026,South Florida,Virginia,Virginia,0.2250631961497294,0.7749368038502706,-5.481999999999999,5.542200000000008,-3.700000000000003,3.1000000000000014,-0.8000000000000007,3.200000000000001,0.30000000000000426,2.6000000000000014,5.823899999999995,-8.018978
2026,South Florida,Wright St.,South Florida,0.8417465692016178,0.15825343079838217,4.413000000000011,-7.640000000000001,-3.5,-3.700000000000003,-1.1000000000000014,2.3000000000000007,5.0,2.6000000000000014,4.424599999999998,6.312442
2026,South Florida,Tennessee St.,South Florida,0.972130818881064,0.027869181118935993,8.982,-10.47699999999999,0.7999999999999972,-2.8000000000000043,-1.3000000000000007,-1.1999999999999993,3.3000000000000043,1.9000000000000021,1.2648999999999972,5.399661999999999
2026,Michigan St.,Siena,Michigan St.,0.9747479117798697,0.025252088220130253,15.713999999999999,-12.723500000000001,3.0,0.0,1.1000000000000014,-2.3000000000000007,6.600000000000001,-6.399999999999999,1.3504000000000076,15.22305
2026,Michigan St.,Ohio St.,Ohio St.,0.41528586719987404,0.584714132800126,-2.290999999999997,-5.401499999999999,-2.8999999999999986,-1.6999999999999957,1.700000000000001,-1.0,7.699999999999999,-7.399999999999999,-0.18070000000000164,4.5541
2026,Michigan St.,TCU,Michigan St.,0.7606296801142685,0.23937031988573154,8.066999999999993,-3.4568999999999903,2.700000000000003,-2.3999999999999986,1.6000000000000014,-4.899999999999999,4.100000000000001,-6.599999999999998,-1.5987999999999971,5.07086
2026,Michigan St.,St. John's,St. John's,0.4249213822779763,0.5750786177220237,3.1159999999999997,2.0923000000000087,2.6000000000000014,1.2000000000000028,2.400000000000002,-4.599999999999998,2.6000000000000014,-7.599999999999998,-3.6230000000000047,0.18278000000000016
2026,Michigan St.,Northern Iowa,Michigan St.,0.7703182539049828,0.22968174609501724,13.149000000000001,-2.383200000000002,-0.6000000000000014,1.3999999999999986,2.5000000000000018,-3.3000000000000007,16.5,-3.6999999999999993,3.7939000000000007,12.7223
2026,Michigan St.,South Florida,Michigan St.,0.7317520891311922,0.26824791086880784,6.143999999999991,-5.1965,2.700000000000003,0.20000000000000284,1.9000000000000021,-4.0,0.29999999999999716,-9.2,-5.4206999999999965,7.700618
2026,Michigan St.,North Dakota St.,Michigan St.,0.9477264024763374,0.05227359752366256,11.492999999999995,-9.840499999999992,0.20000000000000284,-2.8999999999999986,1.5000000000000018,-3.8999999999999986,4.899999999999999,-3.099999999999998,-0.3760999999999939,10.79898
2026,Michigan St.,UCLA,UCLA,0.4287541296772118,0.5712458703227882,-1.6370000000000005,-5.598500000000001,-0.29999999999999716,-1.7999999999999972,3.700000000000001,-3.3000000000000007,7.399999999999999,-9.799999999999997,1.2930999999999955,3.82984
2026,Michigan St.,UCF,Michigan St.,0.8228542448627738,0.1771457551372262,2.9209999999999923,-9.504499999999993,0.8000000000000043,-3.799999999999997,1.4000000000000021,-1.0,4.100000000000001,-5.899999999999999,-3.135300000000001,5.32435
2026,Michigan St.,Prairie View A&M,Michigan St.,0.9866689718301226,0.013331028169877412,21.465000000000003,-15.174499999999995,5.700000000000003,-1.7999999999999972,1.1000000000000014,-4.300000000000001,11.399999999999999,-12.199999999999996,-4.888199999999998,20.00321
2026,Michigan St.,Vanderbilt,Vanderbilt,0.3386074528444274,0.6613925471555726,-4.555000000000007,-3.1743000000000023,-1.6999999999999957,-0.19999999999999574,3.8000000000000007,-3.099999999999998,7.300000000000001,-9.0,-3.0010000000000048,0.1445400000000001
2026,Michigan St.,Nebraska,Michigan St.,0.5285477515821808,0.4714522484178192,5.712000000000003,2.6902000000000044,-1.7999999999999972,0.8000000000000043,2.700000000000001,-4.399999999999999,12.2,-5.099999999999998,-0.8400999999999925,-0.011560000000000237
2026,Michigan St.,Troy,Michigan St.,0.9498928016991981,0.0501071983008019,12.235,-12.832499999999996,1.7000000000000028,-1.5,0.10000000000000142,-2.099999999999998,3.700000000000003,-9.0,0.8966999999999956,13.59549
2026,Michigan St.,North Carolina,Michigan St.,0.5950909311819351,0.4049090688180649,1.5060000000000002,-3.8204999999999956,-1.0,0.3999999999999986,3.1000000000000014,1.200000000000001,7.100000000000001,-5.5,-2.004800000000003,2.52283
2026,Michigan St.,VCU,Michigan St.,0.7638446822436705,0.23615531775632947,3.634999999999991,-6.856499999999997,-0.5,-0.29999999999999716,1.9000000000000021,-2.3999999999999986,6.200000000000003,-7.299999999999997,-2.7001999999999953,5.73308
2026,Michigan St.,Penn,Michigan St.,0.9442776187220835,0.05572238127791651,16.36099999999999,-9.207499999999996,3.3000000000000043,-3.1000000000000014,1.700000000000001,-3.0,8.2,-7.899999999999999,-3.0434999999999945,13.45082
2026,Michigan St.,Saint Mary's,Michigan St.,0.6465158858064483,0.35348411419355175,3.554000000000002,-1.3615999999999957,0.7000000000000028,1.8999999999999986,0.7000000000000028,-0.3999999999999986,0.8999999999999986,-1.1999999999999993,0.6787000000000063,3.4358700000000004
2026,Michigan St.,Texas A&M,Michigan St.,0.5934198304886175,0.40658016951138254,3.060999999999993,-5.243499999999997,-0.6000000000000014,-2.1999999999999957,2.5000000000000018,-3.5,6.200000000000003,-9.899999999999999,-5.0351,5.84963
2026,Michigan St.,Villanova,Michigan St.,0.5902191271460178,0.40978087285398224,3.3220000000000027,-4.357500000000002,-0.10000000000000142,-2.6999999999999957,2.0000000000000018,-3.8999999999999986,6.100000000000001,-9.099999999999998,1.034400000000005,3.50228
2026,Michigan St.,Utah St.,Michigan St.,0.6127291727470707,0.3872708272529293,-0.10699999999999932,-5.905499999999989,-3.0,-1.0,1.700000000000001,-5.800000000000001,5.399999999999999,-9.600000000000001,-1.5729000000000042,3.45238
2026,Michigan St.,Wisconsin,Wisconsin,0.40353927255245725,0.5964607274475427,-4.265000000000001,-5.459499999999991,-0.8999999999999986,-2.6999999999999957,4.300000000000001,0.40000000000000036,9.100000000000001,-5.599999999999998,-2.7132000000000005,2.06794
2026,Michigan St.,Texas,Michigan St.,0.6920943696917722,0.3079056303082278,-1.1090000000000089,-10.210499999999996,-0.6000000000000014,-2.6000000000000014,1.8000000000000007,1.4000000000000004,2.799999999999997,-4.299999999999997,-1.1178999999999917,7.655271
2026,Michigan St.,Missouri,Michigan St.,0.6536824527062726,0.34631754729372743,2.972999999999999,-6.863500000000002,-1.6999999999999957,-2.799999999999997,-0.8999999999999986,-1.8000000000000007,3.0,-8.799999999999997,-0.3988999999999976,6.2918400000000005
2026,Michigan St.,Purdue,Purdue,0.21604312874333223,0.7839568712566678,-10.393000000000015,-4.069499999999991,-4.0,-3.6999999999999957,3.6000000000000014,-0.7999999999999989,2.200000000000003,-3.799999999999997,1.544399999999996,-1.74439
2026,Michigan St.,Queens,Michigan St.,0.9762351542257796,0.023764845774220444,8.239999999999995,-20.927499999999995,-3.0,-5.399999999999999,2.3000000000000007,-0.1999999999999993,8.100000000000001,-10.399999999999999,-3.5214,14.41178
2026,Michigan St.,Saint Louis,Michigan St.,0.8362005570951813,0.16379944290481874,3.4110000000000014,-6.066499999999991,-6.100000000000001,3.8000000000000043,-0.29999999999999716,-1.3000000000000007,7.399999999999999,-4.399999999999999,-5.033100000000005,5.5734
2026,Michigan St.,Texas Tech,Texas Tech,0.27820657356040357,0.7217934264395964,-3.385000000000005,-2.627200000000002,-2.6000000000000014,-0.7999999999999972,1.200000000000001,0.10000000000000142,5.200000000000003,-7.5,-0.42739999999999156,2.3881500000000004
2026,Michigan St.,Tennessee,Tennessee,0.3493697135940981,0.6506302864059019,1.4269999999999925,0.6681000000000097,2.0,0.8999999999999986,0.0,-1.5,-6.600000000000001,-5.299999999999997,0.7560000000000002,3.3285400000000003
2026,Michigan St.,Virginia,Virginia,0.4420441530637833,0.5579558469362167,0.6619999999999919,0.3457000000000079,-1.0,3.3000000000000043,1.1000000000000014,-0.7999999999999989,0.6000000000000014,-6.599999999999998,0.4031999999999982,-0.3183600000000002
2026,Michigan St.,Wright St.,Michigan St.,0.935523860683082,0.06447613931691798,10.557000000000002,-12.836500000000001,-0.7999999999999972,-3.5,0.8000000000000007,-1.6999999999999993,5.299999999999997,-6.599999999999998,-0.9960999999999984,14.01306
2026,Michigan St.,Santa Clara,Michigan St.,0.5374595216334241,0.46254047836657586,-2.0870000000000033,-7.564499999999995,-1.0,-3.1999999999999957,1.5000000000000018,-5.300000000000001,1.7999999999999972,-9.699999999999996,-3.276600000000002,5.30314
