
"Georgia Tech",104.725,102.236,0.568713,15-18,15,33,48.5,50.1,23.5,30.8,15.6,15.9,27.5,29.9,66.4666,47.4,52,33.4,31,0,0,54,56.7,38.9,35.2,66.4666,,,,2023,,,,-8.12359,69.5,
"Kent St.",106.993,96.9692,0.756061,28-7,28,35,50.8,47.3,31.5,38.1,16.3,22.3,31.3,30.2,67.7856,51.4,47.9,33.2,31,0,0,45.1,50.7,38.3,40.1,67.7856,,,,2023,,,,0.818059,72.3,
"High Point",99.6364,110.252,0.237889,14-17,14,31,50.2,50.7,38.7,35.3,19.6,16.3,30.8,32,71.3925,51.4,52,32.3,32.5,0,0,47.6,51.5,39.5,38.4,71.3925,,,,2023,,,,-12.9294,62.8,
"Weber St.",99.0129,101.095,0.44044,18-15,18,33,50.8,52.8,33.7,31.7,19.2,19.3,21,22.4,64.9589,51.8,51.1,32.8,36.8,0,0,44.8,58.5,37.4,41,64.9589,,,,2023,,,,-8.42603,76.2,
Maine,97.7711,107.403,0.253398,13-17,13,30,51.1,53.4,23,28.7,18.7,20.3,22.9,30,65.625,51.5,54.4,33.5,34.6,0,0,51.1,52.1,35.6,36.9,65.625,,,,2023,,,,-11.7774,72.2,
Radford,103.589,103.815,0.49375,21-15,21,36,51.3,52.2,27.4,32.3,18.3,20.2,30.9,27.9,64.471,50.3,52.9,35.6,34,0,0,45.9,48,31.9,37.3,64.471,,,,2023,,,,-8.51128,68.6,
Kansas,113.793,92.2702,0.917672,28-8,28,36,52.6,47,29.8,31.1,17.5,20.2,28.7,28.7,69.031,53,47.2,34.7,31,0,0,58.9,46.5,33.8,35.3,69.031,,,,2023,,,,10.0748,72,
SMU,103.204,102.468,0.520581,10-22,10,32,47.4,51.8,33,32.8,18,18.7,28.1,30.5,69.343,47.8,51.4,31.1,34.9,0,0,53.8,57.3,33.7,37.1,69.343,,,,2023,,,,-10.5088,67.4,
Richmond,102.157,101.79,0.510326,15-18,15,33,51.2,49.6,33,26.2,17.1,17.1,21,25.4,65.2297,52.4,49.7,33,32.9,0,0,51.1,49.8,44.1,40.3,65.2297,,,,2023,,,,-10.6899,74.5,
Providence,114.943,101.164,0.812821,21-12,21,33,51.1,49.7,36.3,25.4,16.8,16.9,34.7,27.3,66.8346,50.8,49.2,34.6,33.8,0,0,53.5,48.1,31.9,33.6,66.8346,,,,2023,,,,1.34629,74.2,
Louisville,101.245,109.372,0.291537,4-28,4,32,48,54.1,32.9,30.6,22.3,15.2,28.2,30.1,66.4519,47.3,54.9,32.9,35.2,0,0,41.8,56.1,35.8,39.7,66.4519,,,,2023,,,,-16.824,74.1,
Davidson,106.973,103.763,0.586712,16-16,16,32,50.1,50.8,32.8,26.7,16.2,17.3,24.9,27.8,65.1552,51.3,51.5,31.9,33,0,0,53.1,49.2,36.6,36.8,65.1552,,,,2023,,,,-8.42779,75,
"North Florida",108.311,113.082,0.378543,14-17,14,31,53.3,52.4,28.4,23.5,17.3,14,26.2,32.9,67.9348,52.1,52.1,36.4,35.5,0,0,47.2,52.1,47.8,29.3,67.9348,,,,2023,,,,-10.1538,72,
"Missouri St.",103.817,102.197,0.545088,17-15,17,32,50.1,49.3,27.2,30.4,19.1,18.6,33.2,26.9,61.9459,50.9,49.5,32.8,32.6,0,0,48.6,48.6,43.1,39.1,61.9459,,,,2023,,,,-8.12401,62.6,
Vanderbilt,114.02,102.506,0.772802,22-15,22,37,49.6,48.6,31.6,31.2,16,15.3,30.8,31.9,66.403,49,49.8,33.6,31,0,0,45.8,49.2,42.2,36,66.403,,,,2023,,,,-0.317805,71.2,
"Washington St.",111.3,98.03,0.811525,17-17,17,34,50.4,49.8,28.2,28.4,18.5,16.6,31.5,26.1,64.2339,46.3,50.5,37.3,32.2,0,0,49.6,48.2,43.4,32.2,64.2339,,,,2023,,,,-2.97665,71.6,
