
"Indiana St.",102.07,102.34,0.492425,14-16,14,30,49.4,48.6,42.3,37.6,20.9,20.8,26.4,31.7,66.6678,46.6,44.7,35.7,38.6,0,0,57.2,49.9,39.9,29.8,66.6678,,,,2015,,,,-8.05454,70.1,
UCLA,113.406,98.8769,0.828733,22-14,22,36,49.6,48.5,35.7,32.3,17.6,17.9,33.8,28.6,66.1675,47.4,45.4,36.8,35.6,0,0,53.5,58.4,28.9,38.5,66.1675,,,,2015,,,,-0.0491262,67.6,
Pacific,104.224,108.469,0.387209,9-19,9,28,46.8,51.9,39.4,43.1,19.8,16.2,34.6,31.3,61.266,44.3,50.7,34.2,36.1,0,0,51.9,59.8,36.4,36.2,61.266,,,,2015,,,,-10.6096,64.8,
"Texas A&M",109.448,97.5805,0.789165,21-12,21,33,50.5,46.9,38.1,36.4,19.2,19.4,34.1,28.1,63.5902,49.6,47.1,35.1,31,0,0,60.2,60.2,29.2,42.8,63.5902,,,,2015,,,,-0.427881,65.8,
"North Texas",100.273,104.641,0.379801,12-17,12,29,46.9,49.3,40,38.2,20.1,20.4,31.1,33.1,65.322,47.8,48.1,29.9,34.2,0,0,42.4,51.7,30.1,40.1,65.322,,,,2015,,,,-10.6033,63.4,
Nevada,97.2177,106.132,0.267203,7-22,7,29,40.8,47.6,39.9,40.7,21.9,15.7,39.8,31.9,63.4539,41.4,45.7,25.8,34.1,0,0,45.7,56.1,24.4,33.8,63.4539,,,,2015,,,,-14.5965,70.8,
UTSA,106.177,110.692,0.38252,12-16,12,28,47.9,52.9,42.1,29.7,18.2,20.3,35.2,31.3,65.6147,47.3,51.5,32.7,36.7,0,0,50.7,54.1,34.7,40,65.6147,,,,2015,,,,-11.0736,69,
Hartford,97.3193,106.977,0.251975,13-16,13,29,47.3,50.4,29.8,42.1,19,20.9,25.3,29.5,63.1718,46,52,32.5,31.6,0,0,55.6,52.1,45.4,34.9,63.1718,,,,2015,,,,-10.9136,70.3,
"Mississippi Valley St.",91.1798,117.971,0.0491488,6-26,6,32,42.7,54.5,33,36.7,20.9,20.8,30.1,39.7,70.5413,41.7,55.1,30.3,35.5,0,0,45.8,51.8,27.2,34.1,70.5413,,,,2015,,,,-20.5297,65.4,
"Gardner Webb",107.344,111.533,0.391679,16-15,16,31,51,53.4,37.7,29.1,17.4,17.1,29.8,31.8,67.4351,50.4,51.9,34.6,37.8,0,0,61.2,49.4,41.8,29.7,67.4351,,,,2015,,,,-7.47257,67.9,
