AdjOE_diff,AdjDE_diff,DRB_diff,y
-4.837999999999994,-2.1196000000000055,1.2000000000000028,0
-8.745000000000005,-1.856100000000012,-6.899999999999999,1
0.32399999999999807,-3.855400000000003,4.100000000000001,1
-2.5160000000000053,-12.813000000000002,1.9000000000000021,1
4.234999999999999,-0.8938999999999879,-0.10000000000000142,1
-4.527000000000001,3.3676999999999992,-2.1000000000000014,0
-12.537000000000006,-1.4525000000000006,-0.49999999999999645,0
-4.030999999999992,-2.9912000000000063,-1.5999999999999979,0
-8.542000000000002,-1.261099999999999,2.8999999999999986,1
7.140000000000001,2.431200000000004,6.600000000000001,0
1.7349999999999994,3.7561000000000035,0.3000000000000007,1
1.3799999999999955,-6.116,-0.9000000000000057,1
-4.043999999999997,-2.2353999999999985,3.8999999999999986,0
3.7109999999999985,4.184400000000011,1.0,0
-4.521000000000001,3.7036000000000087,-0.19999999999999574,0
-11.974000000000004,0.41509999999999536,-4.899999999999999,0
-2.067999999999998,4.9099000000000075,-1.8999999999999986,0
1.0819999999999936,5.739000000000004,-4.5,0
10.250399999999999,-1.0180000000000007,0.10000000000000142,1
4.756,6.238399999999999,7.899999999999999,1
2.266999999999996,-0.383899999999997,-0.09999999999999787,1
4.858000000000004,-8.206099999999992,-3.8999999999999986,1
-2.2779999999999916,-5.646000000000001,-5.899999999999999,1
-11.501000000000005,4.4422,-5.100000000000001,0
-13.738,5.306299999999993,1.8999999999999986,0
-0.4719999999999942,-0.5277999999999992,-4.900000000000002,1
-1.9599999999999937,-1.233699999999999,-4.899999999999999,0
12.078000000000003,-5.265000000000001,3.8000000000000007,1
6.715000000000003,-9.2359,7.400000000000002,0
19.942999999999998,-5.996399999999994,-7.399999999999999,1
-4.686999999999998,-1.6651000000000096,1.2999999999999972,1
7.797999999999988,-11.723100000000002,0.8000000000000007,1
2.903000000000006,3.397999999999996,1.5,0
0.029999999999986926,-0.6631,2.6999999999999993,1
-5.082000000000008,-3.4206000000000074,-3.0,0
-11.423999999999992,-2.955200000000005,5.0,0
13.915999999999997,0.7196999999999889,-5.800000000000001,1
26.370199999999997,-7.7881,-2.6999999999999957,1
5.102999999999994,7.994100000000003,-1.1999999999999993,0
2.2609999999999957,0.6513000000000062,-1.1000000000000014,0
4.189999999999998,-0.3703000000000003,-0.1999999999999993,1
17.817999999999998,-13.0214,-6.399999999999999,1
3.206000000000003,0.519999999999996,5.5000000000000036,1
-3.486000000000004,0.5185000000000031,2.9999999999999964,0
-4.775000000000006,13.640100000000004,2.1999999999999957,0
20.22200000000001,-1.0625,-3.200000000000003,1
23.061999999999998,-13.852699999999999,-5.0,1
20.25659999999999,-0.15099999999999625,-4.599999999999998,1
-11.447999999999993,4.072000000000003,-3.3000000000000007,0
